transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw,review_reason
T037487,2024-07-18 00:00:00.000000,C01616,P0431,S005,3,1750.53,262.58,5251.59,4989.01,1360.36,4081.08,907.93,18.2,Card,E-commerce,Home Appliances,120456,,,,,Manual/source-system review required
T043608,2024-12-30 00:00:00.000000,C00492,P0240,S018,3,2875.55,0.0,8626.65,8626.65,2190.0,6570.0,2056.65,23.84,Mada,E-commerce,Fashion,120457,,,,,Manual/source-system review required
T046398,2025-01-18 00:00:00.000000,C00181,P0336,S005,3,2716.11,0.0,8148.33,8148.33,1876.44,5629.32,2519.01,30.91,Apple Pay,Store,Home & Living,120458,,,,,Manual/source-system review required
T012540,2024-11-16 00:00:00.000000,C02716,P0407,S013,2,2565.01,0.0,5130.02,5130.02,1629.07,3258.14,1871.88,36.49,Card,Store,Home & Living,120459,,,,,Manual/source-system review required
T118642,2025-09-26 00:00:00.000000,C03772,P0318,S018,5,332.71,166.36,1663.55,1497.19,254.16,1270.8,226.39,15.12,Mada,Store,Beauty,120460,,,,,Manual/source-system review required
T113393,2024-06-14 00:00:00.000000,C02281,P0465,S013,1,622.25,31.11,622.25,591.14,412.55,412.55,178.59,30.21,Card,E-commerce,Beauty,120461,,,,,Manual/source-system review required
T011969,2024-05-09 00:00:00.000000,C00608,P0454,S006,5,531.42,0.0,2657.1,2657.1,381.73,1908.65,748.45,28.17,Cash,Store,Sports,120462,,,,,Manual/source-system review required
T100502,2025-10-25 00:00:00.000000,C01913,P0159,S007,3,909.59,136.44,2728.77,2592.33,752.95,2258.85,333.48,12.86,Cash,E-commerce,Home & Living,120463,,,,,Manual/source-system review required
T009106,2024-02-27 00:00:00.000000,C04223,P0178,S003,4,1529.5,305.9,6118.0,5812.1,1143.29,4573.16,1238.94,21.32,STC Pay,Store,Fashion,120464,,,,,Manual/source-system review required
T039546,2024-09-12 00:00:00.000000,C04406,P0012,S019,3,3195.57,479.34,9586.71,9107.37,2139.8,6419.4,2687.97,29.51,Card,Store,Beauty,120465,,,,,Manual/source-system review required
T032225,2025-12-14 00:00:00.000000,C03205,P0340,S019,4,1555.5,1244.4,6222.0,4977.6,1090.52,4362.08,615.52,12.37,Mada,Store,Sports,120466,,,,,Manual/source-system review required
T073152,2025-09-01 00:00:00.000000,C03660,P0328,S018,2,2054.5,0.0,4109.0,4109.0,1504.62,3009.24,1099.76,26.76,Card,Store,Home & Living,120467,,,,,Manual/source-system review required
T077346,2025-11-30 00:00:00.000000,C01385,P0460,S002,5,868.21,0.0,4341.05,4341.05,737.26,3686.3,654.75,15.08,Card,E-commerce,Grocery,120468,,,,,Manual/source-system review required
T036353,2024-03-18 00:00:00.000000,C00356,P0490,S005,4,3363.34,0.0,13453.36,13453.36,2225.16,8900.64,4552.72,33.84,Card,Store,Sports,120469,,,,,Manual/source-system review required
T062067,2024-02-17 00:00:00.000000,C00079,P0485,S018,1,3517.93,703.59,3517.93,2814.34,2478.89,2478.89,335.45,11.92,Apple Pay,Store,Home Appliances,120470,,,,,Manual/source-system review required
T028853,2025-11-10 00:00:00.000000,C03334,P0465,S014,6,619.84,185.95,3719.04,3533.09,412.55,2475.3,1057.79,29.94,Mada,Store,Beauty,120471,,,,,Manual/source-system review required
T052121,2024-11-23 00:00:00.000000,C03917,P0239,S015,3,2460.87,0.0,7382.61,7382.61,1877.53,5632.59,1750.02,23.7,Card,E-commerce,Beauty,120472,,,,,Manual/source-system review required
T111664,2025-05-26 00:00:00.000000,C03796,P0045,S010,1,2783.97,0.0,2783.97,2783.97,2013.58,2013.58,770.39,27.67,Card,Store,Fashion,120473,,,,,Manual/source-system review required
T093818,2025-05-01 00:00:00.000000,C00732,P0340,S015,4,1481.32,0.0,5925.28,5925.28,1090.52,4362.08,1563.2,26.38,Card,Store,Sports,120474,,,,,Manual/source-system review required
T068726,2025-08-15 00:00:00.000000,C02914,P0120,S011,4,406.1,81.22,1624.4,1543.18,266.59,1066.36,476.82,30.9,Apple Pay,E-commerce,Home Appliances,120475,,,,,Manual/source-system review required
T069384,2024-03-29 00:00:00.000000,C02179,P0104,S009,4,1730.92,0.0,6923.68,6923.68,1124.51,4498.04,2425.64,35.03,Card,Store,Home Appliances,120476,,,,,Manual/source-system review required
T032686,2024-06-01 00:00:00.000000,C00953,P0359,S001,3,182.02,0.0,546.06,546.06,110.55,331.65,214.41,39.26,Apple Pay,E-commerce,Fashion,120477,,,,,Manual/source-system review required
T009701,2025-06-21 00:00:00.000000,C00593,P0436,S018,2,3788.35,378.84,7576.7,7197.86,2408.58,4817.16,2380.7,33.08,Mada,Store,Beauty,120478,,,,,Manual/source-system review required
T107660,2024-04-27 00:00:00.000000,C00712,P0188,S007,4,2693.51,0.0,10774.04,10774.04,2320.21,9280.84,1493.2,13.86,Cash,E-commerce,Home Appliances,120479,,,,,Manual/source-system review required
T053749,2025-01-21 00:00:00.000000,C02502,P0438,S016,3,410.82,123.25,1232.46,1109.21,312.29,936.87,172.34,15.54,Mada,Store,Home & Living,120480,,,,,Manual/source-system review required
T112182,2024-01-21 00:00:00.000000,C00404,P0294,S018,5,236.64,47.33,1183.2,1135.87,192.6,963.0,172.87,14.33,Mada,Store,Fashion,120481,,,,,Manual/source-system review required
T085020,2025-06-14 00:00:00.000000,C03645,P0213,S010,6,891.02,668.26,5346.12,4677.86,681.48,4088.88,588.98,10.02,Card,Store,Fashion,120482,,,,,Manual/source-system review required
T009993,2025-10-15 00:00:00.000000,C04666,P0271,S017,3,3575.04,357.5,10725.12,10367.62,2984.83,8954.49,1413.13,12.11,Apple Pay,Store,Fashion,120483,,,,,Manual/source-system review required
T077822,2024-01-04 00:00:00.000000,C01011,P0305,S020,3,1924.09,192.41,5772.27,5579.86,1425.17,4275.51,1304.35,22.03,Apple Pay,Store,Beauty,120484,,,,,Manual/source-system review required
T015623,2024-10-27 00:00:00.000000,C04014,P0478,S016,2,2425.78,242.58,4851.56,4608.98,1787.27,3574.54,1034.44,18.14,Apple Pay,E-commerce,Fashion,120485,,,,,Manual/source-system review required
T116915,2024-09-22 00:00:00.000000,C03536,P0064,S020,3,1338.5,535.4,4015.5,3480.1,1027.23,3081.69,398.41,4.07,Card,E-commerce,Sports,120486,,,,,Manual/source-system review required
T004378,2024-11-09 00:00:00.000000,C01539,P0179,S014,5,1803.07,0.0,9015.35,9015.35,1327.46,6637.3,2378.05,26.38,Card,E-commerce,Home Appliances,120487,,,,,Manual/source-system review required
T073304,2024-10-31 00:00:00.000000,C02773,P0088,S020,3,2190.93,0.0,6572.79,6572.79,1498.19,4494.57,2078.22,31.62,Apple Pay,E-commerce,Electronics,120488,,,,,Manual/source-system review required
T113844,2025-09-14 00:00:00.000000,C00539,P0250,S006,4,3477.87,0.0,13911.48,13911.48,2390.12,9560.48,4351.0,31.28,Apple Pay,E-commerce,Grocery,120489,,,,,Manual/source-system review required
T008108,2024-07-16 00:00:00.000000,C02642,P0335,S004,3,1152.92,0.0,3458.76,3458.76,844.95,2534.85,923.91,26.71,Card,Store,Electronics,120490,,,,,Manual/source-system review required
T051271,2024-12-10 00:00:00.000000,C02169,P0272,S001,5,2474.72,989.89,12373.6,11383.71,1483.74,7418.7,3965.01,33.38,Mada,Store,Fashion,120491,,,,,Manual/source-system review required
T094657,2024-09-13 00:00:00.000000,C02643,P0310,S001,4,1810.73,0.0,7242.92,7242.92,1484.95,5939.8,1303.12,17.99,Cash,Store,Fashion,120492,,,,,Manual/source-system review required
T051121,2024-03-15 00:00:00.000000,C01063,P0211,S003,3,1224.18,0.0,3672.54,3672.54,826.82,2480.46,1192.08,32.46,STC Pay,E-commerce,Home Appliances,120493,,,,,Manual/source-system review required
T033819,2024-05-08 00:00:00.000000,C01831,P0406,S018,4,3275.81,491.37,13103.24,12611.87,2923.01,11692.04,919.83,6.07,Card,Store,Electronics,120494,,,,,Manual/source-system review required
T006993,2024-09-20 00:00:00.000000,C04089,P0014,S009,4,1172.02,175.8,4688.08,4512.28,1006.08,4024.32,487.96,9.64,STC Pay,E-commerce,Fashion,120495,,,,,Manual/source-system review required
T030229,2025-12-04 00:00:00.000000,C00523,P0412,S009,3,1345.14,403.54,4035.42,3631.88,853.52,2560.56,1071.32,25.35,Mada,Store,Beauty,120496,,,,,Manual/source-system review required
T066703,2024-02-13 00:00:00.000000,C01780,P0231,S009,2,2558.34,255.83,5116.68,4860.85,1906.63,3813.26,1047.59,17.19,Mada,Store,Fashion,120497,,,,,Manual/source-system review required
T113824,2024-08-23 00:00:00.000000,C03333,P0062,S012,2,3748.34,374.83,7496.68,7121.85,2741.46,5482.92,1638.93,18.74,Mada,Store,Grocery,120498,,,,,Manual/source-system review required
T112590,2025-12-25 00:00:00.000000,C04784,P0017,S006,3,3059.57,611.91,9178.71,8566.8,2317.48,6952.44,1614.36,15.84,Card,Store,Home Appliances,120499,,,,,Manual/source-system review required
T023763,2025-10-18 00:00:00.000000,C02282,P0054,S012,5,891.19,178.24,4455.95,4277.71,547.79,2738.95,1538.76,35.3,Card,Store,Electronics,120500,,,,,Manual/source-system review required
T071052,2024-09-17 00:00:00.000000,C02542,P0141,S010,-4,3488.48,0.0,13953.92,13953.92,2692.43,10769.72,3184.2,22.82,Apple Pay,Store,Electronics,120501,,,,,Manual/source-system review required
T076964,2025-12-03 00:00:00.000000,C03262,P0340,S018,4,1564.19,469.26,6256.76,5787.5,1090.52,4362.08,1425.42,22.54,Cash,Store,Sports,120502,,,,,Manual/source-system review required
T003586,2024-11-26 00:00:00.000000,C04410,P0175,S019,3,3434.94,0.0,10304.82,10304.82,2256.5,6769.5,3535.32,34.31,Cash,Store,Fashion,120503,,,,,Manual/source-system review required
T094543,2025-03-18 00:00:00.000000,C01393,P0270,S008,4,2371.76,0.0,9487.04,9487.04,1896.74,7586.96,1900.08,20.03,Card,Store,Home Appliances,120504,,,,,Manual/source-system review required
T105855,2025-05-28 00:00:00.000000,C04696,P0078,S009,3,2012.49,0.0,6037.47,6037.47,1485.02,4455.06,1582.41,26.21,Mada,Store,Beauty,120505,,,,,Manual/source-system review required
T013139,2024-11-15 00:00:00.000000,C00391,P0196,S020,4,3679.89,0.0,14719.56,14719.56,2778.19,11112.76,3606.8,24.5,Apple Pay,Store,Grocery,120506,,,,,Manual/source-system review required
T104510,2024-02-17 00:00:00.000000,C03900,P0251,S010,3,1405.57,281.11,4216.71,3935.6,970.92,2912.76,1022.84,23.25,STC Pay,Store,Home & Living,120507,,,,,Manual/source-system review required
T103079,2025-09-15 00:00:00.000000,C00834,P0012,S014,4,3108.79,932.64,12435.16,11502.52,2139.8,8559.2,2943.32,23.52,Card,Store,Beauty,120508,,,,,Manual/source-system review required
T027956,2025-03-26 00:00:00.000000,C04417,P0406,S017,5,3436.88,687.38,17184.4,16497.02,2923.01,14615.05,1881.97,10.48,Card,E-commerce,Electronics,120509,,,,,Manual/source-system review required
T057985,2024-05-06 00:00:00.000000,C01869,P0091,S011,5,493.22,295.93,2466.1,2170.17,400.52,2002.6,167.57,4.46,Apple Pay,Store,Grocery,120510,,,,,Manual/source-system review required
T110290,2024-12-20 00:00:00.000000,C04060,P0273,S017,2,2656.51,0.0,5313.02,5313.02,1876.35,3752.7,1560.32,29.37,Apple Pay,Store,Electronics,120511,,,,,Manual/source-system review required
T003983,2024-05-01 00:00:00.000000,C01278,P0039,S002,4,575.15,0.0,2300.6,2300.6,358.15,1432.6,868.0,37.73,Mada,Store,Beauty,120512,,,,,Manual/source-system review required
T071385,2024-02-05 00:00:00.000000,C00446,P0385,S008,-3,3426.2,685.24,10278.6,9593.36,2654.94,7964.82,1628.54,13.9,Card,Store,Home & Living,120513,,,,,Manual/source-system review required
T070209,2025-09-01 00:00:00.000000,C02360,P0387,S017,3,2135.04,0.0,6405.12,6405.12,1678.78,5036.34,1368.78,21.37,Mada,Store,Fashion,120514,,,,,Manual/source-system review required
T070184,2024-06-21 00:00:00.000000,C03215,P0473,S002,2,3214.87,482.23,6429.74,5947.51,2355.7,4711.4,1236.11,13.79,Card,E-commerce,Electronics,120515,,,,,Manual/source-system review required
T039883,2024-07-08 00:00:00.000000,C00135,P0270,S015,4,2388.82,358.32,9555.28,9196.96,1896.74,7586.96,1610.0,16.42,Card,Store,Home Appliances,120516,,,,,Manual/source-system review required
T100943,2024-03-03 00:00:00.000000,C01242,P0096,S010,3,2682.64,268.26,8047.92,7779.66,2036.77,6110.31,1669.35,20.08,Cash,Store,Home Appliances,120517,,,,,Manual/source-system review required
T081208,2024-04-30 00:00:00.000000,C04467,P0251,S011,4,1486.86,0.0,5947.44,5947.44,970.92,3883.68,2063.76,34.7,Card,Store,Home & Living,120518,,,,,Manual/source-system review required
T019971,2025-02-16 00:00:00.000000,C02505,P0311,S005,3,2450.99,0.0,7352.97,7352.97,1778.99,5336.97,2016.0,27.42,Mada,E-commerce,Home & Living,120519,,,,,Manual/source-system review required
T061851,2024-01-26 00:00:00.000000,C00824,P0445,S013,3,2264.39,0.0,6793.17,6793.17,1849.52,5548.56,1244.61,18.32,Card,Store,Home & Living,120520,,,,,Manual/source-system review required
T032437,2025-05-04 00:00:00.000000,C01992,P0052,S005,6,2688.5,672.12,16131.0,15458.88,1942.41,11654.46,3804.42,23.95,Cash,E-commerce,Electronics,120521,,,,,Manual/source-system review required
T110526,2025-06-20 00:00:00.000000,C00594,P0306,S007,3,346.87,69.37,1040.61,971.24,291.67,875.01,96.23,6.57,Card,E-commerce,Sports,120522,,,,,Manual/source-system review required
T007237,2025-08-09 00:00:00.000000,C04959,P0400,S005,4,2557.04,767.11,10228.16,9461.05,1786.58,7146.32,2314.73,22.37,Cash,Store,Home & Living,120523,,,,,Manual/source-system review required
T079824,2024-03-24 00:00:00.000000,C00092,P0439,S011,3,1067.6,0.0,3202.8,3202.8,745.56,2236.68,966.12,30.16,Cash,Store,Electronics,120524,,,,,Manual/source-system review required
T106254,2024-10-08 00:00:00.000000,C00174,P0054,S004,2,839.64,41.98,1679.28,1637.3,547.79,1095.58,541.72,31.33,Apple Pay,Store,Electronics,120525,,,,,Manual/source-system review required
T001699,2025-02-14 00:00:00.000000,C01204,P0025,S015,3,57.02,5.7,171.06,165.36,40.72,122.16,43.2,24.83,Card,Store,Beauty,120526,,,,,Manual/source-system review required
T036218,2024-02-18 00:00:00.000000,C03562,P0034,S003,3,2632.44,263.24,7897.32,7634.08,1907.92,5723.76,1910.32,23.71,Mada,Store,Home Appliances,120527,,,,,Manual/source-system review required
T027847,2024-03-09 00:00:00.000000,C04945,P0095,S016,3,3162.6,316.26,9487.8,9171.54,2718.04,8154.12,1017.42,9.53,Card,Store,Electronics,120528,,,,,Manual/source-system review required
T079630,2025-06-17 00:00:00.000000,C03494,P0004,S019,4,2774.76,0.0,11099.04,11099.04,1837.79,7351.16,3747.88,33.77,Card,Store,Sports,120529,,,,,Manual/source-system review required
T026827,2024-02-16 00:00:00.000000,C03706,P0018,S011,3,1578.48,473.54,4735.44,4261.9,1329.22,3987.66,274.24,0.93,Card,E-commerce,Fashion,120530,,,,,Manual/source-system review required
T103718,2025-07-10 00:00:00.000000,C00382,P0496,S003,2,396.79,19.84,793.58,773.74,260.19,520.38,253.36,30.97,,Store,Electronics,120531,,,,,Manual/source-system review required
T059570,2025-11-07 00:00:00.000000,C01024,P0220,S010,4,1623.8,243.57,6495.2,6251.63,1020.88,4083.52,2168.11,33.82,Cash,E-commerce,Electronics,120532,,,,,Manual/source-system review required
T038508,2024-07-25 00:00:00.000000,C03909,P0222,S014,2,3157.32,0.0,6314.64,6314.64,2585.98,5171.96,1142.68,18.1,Mada,E-commerce,Home Appliances,120533,,,,,Manual/source-system review required
T026872,2024-12-25 00:00:00.000000,C03638,P0096,S012,6,2856.71,714.18,17140.26,16426.08,2036.77,12220.62,4205.46,24.95,Card,E-commerce,Home Appliances,120534,,,,,Manual/source-system review required
T116290,2024-01-07 00:00:00.000000,C03553,P0022,S016,6,2886.65,0.0,17319.9,17319.9,2414.94,14489.64,2830.26,16.34,Cash,Store,Home & Living,120535,,,,,Manual/source-system review required
T117171,2025-07-01 00:00:00.000000,C04916,P0009,S008,4,3194.51,0.0,12778.04,12778.04,2247.01,8988.04,3790.0,29.66,Card,E-commerce,Fashion,120536,,,,,Manual/source-system review required
T050652,2024-04-30 00:00:00.000000,C00030,P0052,S020,3,2810.9,0.0,8432.7,8432.7,1942.41,5827.23,2605.47,30.9,Card,Store,Electronics,120537,,,,,Manual/source-system review required
T010868,2024-07-30 00:00:00.000000,C01035,P0138,S018,2,4101.16,410.12,8202.32,7792.2,2940.5,5881.0,1911.2,20.33,Card,Store,Home & Living,120538,,,,,Manual/source-system review required
T049736,2024-09-20 00:00:00.000000,C00042,P0474,S007,5,3997.99,0.0,19989.95,19989.95,2523.09,12615.45,7374.5,36.89,Card,Store,Home & Living,120539,,,,,Manual/source-system review required
T073018,2025-05-16 00:00:00.000000,C01466,P0384,S016,2,3145.24,0.0,6290.48,6290.48,1906.79,3813.58,2476.9,39.38,Mada,Store,Beauty,120540,,,,,Manual/source-system review required
T024358,2024-01-13 00:00:00.000000,C00544,P0112,S005,3,3864.74,0.0,11594.22,11594.22,2908.52,8725.56,2868.66,24.74,STC Pay,Store,Electronics,120541,,,,,Manual/source-system review required
T045895,2025-12-17 00:00:00.000000,C01696,P0126,S020,4,3542.47,1062.74,14169.88,13107.14,2311.58,9246.32,3860.82,27.5,Card,Store,Electronics,120542,,,,,Manual/source-system review required
T080146,2024-07-18 00:00:00.000000,C03623,P0495,S018,9,2037.25,814.9,18335.25,17520.35,1316.84,11851.56,5668.79,31.96,Card,E-commerce,Home Appliances,120543,,,,,Manual/source-system review required
T109611,2024-07-02 00:00:00.000000,C04865,P0436,S007,4,3715.13,0.0,14860.52,14860.52,2408.58,9634.32,5226.2,35.17,Apple Pay,Store,Beauty,120544,,,,,Manual/source-system review required
T117300,2025-08-08 00:00:00.000000,C01808,P0130,S013,5,2289.87,0.0,11449.35,11449.35,1570.52,7852.6,3596.75,31.41,Cash,Store,Home Appliances,120545,,,,,Manual/source-system review required
T055626,2024-10-22 00:00:00.000000,C00722,P0313,S018,5,2807.01,561.4,14035.05,13473.65,1977.81,9889.05,3584.6,25.83,Mada,E-commerce,Sports,120546,,,,,Manual/source-system review required
T036657,2025-04-19 00:00:00.000000,C04633,P0197,S004,2,646.75,0.0,1293.5,1293.5,513.25,1026.5,267.0,20.64,Card,E-commerce,Sports,120547,,,,,Manual/source-system review required
T096532,2024-06-26 00:00:00.000000,C04011,P0117,S016,3,1354.23,0.0,4062.69,4062.69,1093.83,3281.49,781.2,19.23,Cash,Store,Grocery,120548,,,,,Manual/source-system review required
T114785,2024-05-25 00:00:00.000000,C02797,P0333,S013,3,2234.86,446.97,6704.58,6257.61,1744.45,5233.35,1024.26,13.27,Card,Store,Grocery,120549,,,,,Manual/source-system review required
T088317,2024-02-11 00:00:00.000000,C02892,P0298,S004,3,1703.54,170.35,5110.62,4940.27,1348.79,4046.37,893.9,16.66,Mada,Store,Beauty,120550,,,,,Manual/source-system review required
T108116,2025-05-07 00:00:00.000000,C01347,P0045,S019,6,2944.87,0.0,17669.22,17669.22,2013.58,12081.48,5587.74,31.62,Mada,Store,Fashion,120551,,,,,Manual/source-system review required
T081624,2024-01-09 00:00:00.000000,C02521,P0210,S008,4,433.67,0.0,1734.68,1734.68,326.88,1307.52,427.16,24.62,Mada,Store,Home Appliances,120552,,,,,Manual/source-system review required
T059155,2025-03-05 00:00:00.000000,C04536,P0149,S020,4,2559.6,767.88,10238.4,9470.52,2247.46,8989.84,480.68,2.44,Card,Store,Sports,120553,,,,,Manual/source-system review required
T068509,2025-07-21 00:00:00.000000,C03494,P0067,S006,7,537.52,0.0,3762.64,3762.64,398.64,2790.48,972.16,25.84,STC Pay,Store,Home Appliances,120554,,,,,Manual/source-system review required
T048197,2024-06-21 00:00:00.000000,C02049,P0400,S004,8,2550.92,1785.64,20407.36,18621.72,1786.58,14292.64,4329.08,22.18,Cash,E-commerce,Home & Living,120555,,,,,Manual/source-system review required
T068617,2024-08-03 00:00:00.000000,C03808,P0292,S007,3,830.66,0.0,2491.98,2491.98,537.79,1613.37,878.61,35.26,Mada,Store,Home Appliances,120556,,,,,Manual/source-system review required
T104010,2024-12-12 00:00:00.000000,C01184,P0168,S010,3,1560.95,312.19,4682.85,4370.66,1120.31,3360.93,1009.73,20.25,Card,Store,Beauty,120557,,,,,Manual/source-system review required
T088231,2024-10-06 00:00:00.000000,C01333,P0354,S019,5,1379.19,0.0,6895.95,6895.95,1041.11,5205.55,1690.4,24.51,Card,E-commerce,Sports,120558,,,,,Manual/source-system review required
T046550,2025-08-26 00:00:00.000000,C00300,P0265,S011,2,2889.22,0.0,5778.44,5778.44,1773.89,3547.78,2230.66,38.6,Apple Pay,E-commerce,Home Appliances,120559,,,,,Manual/source-system review required
T088039,2024-05-24 00:00:00.000000,C02262,P0325,S002,3,2002.01,200.2,6006.03,5805.83,1327.05,3981.15,1824.68,30.23,Mada,Store,Fashion,120560,,,,,Manual/source-system review required
T056889,2024-05-27 00:00:00.000000,C04111,P0443,S020,3,211.98,0.0,635.94,635.94,134.51,403.53,232.41,36.55,Mada,Store,Electronics,120561,,,,,Manual/source-system review required
