transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw
T065004,2024-08-30,C00053,P0124,S014,1,947.03,47.35,947.03,899.68,834.75,834.75,64.93,7.22,Card,E-commerce,Fashion,65004,947.03,C00053,P0124,S014
T065005,2025-02-22,C04647,UNKNOWN,S014,2,1795.49,0.0,3590.98,3590.98,1216.71,2433.42,1157.56,32.24,Apple Pay,Store,,65005,1795.49,C04647,P9279,S014
T065006,2024-10-16,C03031,P0423,S013,1,4526.17,0.0,4526.17,4526.17,2810.62,2810.62,1715.55,37.9,Mada,Store,Beauty,65006,4526.17,C03031,P0423,S013
T065007,2024-05-08,C04428,P0446,S009,3,3212.76,0.0,9638.28,9638.28,2217.55,6652.65,2985.63,30.98,Cash,Store,Beauty,65007,3212.76,C04428,P0446,S009
T065008,2024-09-05,C03499,P0256,S020,5,1667.38,0.0,8336.9,8336.9,1264.17,6320.85,2016.05,24.18,Apple Pay,E-commerce,Fashion,65008,1667.38,C03499,P0256,S020
T065009,2024-06-08,C02687,P0269,S010,3,195.98,29.4,587.94,558.54,129.46,388.38,170.16,30.47,Card,Store,Electronics,65009,195.98,C02687,P0269,S010
T065010,2025-02-11,C00110,P0126,S017,4,3481.03,1392.41,13924.12,12531.71,2311.58,9246.32,3285.39,26.22,Card,Store,Electronics,65010,3481.03,C00110,P0126,S017
T065011,2025-03-30,C03135,P0302,S003,3,4176.93,2506.16,12530.79,10024.63,2894.27,8682.81,1341.82,13.39,Mada,Store,Home & Living,65011,4176.93,C03135,P0302,S003
T065012,2025-05-23,C00824,P0383,S014,1,419.3,20.97,419.3,398.33,279.38,279.38,118.95,29.86,Cash,Store,Electronics,65012,419.3,C00824,P0383,S014
T065013,2024-11-27,C00895,P0433,S008,4,943.45,188.69,3773.8,3585.11,760.77,3043.08,542.03,15.12,Mada,Store,Home & Living,65013,943.45,C00895,P0433,S008
T065014,2024-08-28,C04843,P0418,S008,3,2903.51,0.0,8710.53,8710.53,1930.1,5790.3,2920.23,33.53,Mada,Store,Grocery,65014,2903.51,C04843,P0418,S008
T065015,2025-04-13,C03502,P0288,S011,4,2984.21,1193.68,11936.84,10743.16,1858.44,7433.76,3309.4,30.8,Apple Pay,Store,Home Appliances,65015,2984.21,C03502,P0288,S011
T065016,2025-02-16,C04834,P0103,S013,2,639.21,0.0,1278.42,1278.42,456.88,913.76,364.66,28.52,Card,E-commerce,Grocery,65016,639.21,C04834,P0103,S013
T065017,2024-04-22,C02600,P0148,S007,4,1080.0,216.0,4320.0,4104.0,723.63,2894.52,1209.48,29.47,Mada,Store,Home & Living,65017,1080.0,C02600,P0148,S007
T065018,2024-06-04,C02789,P0158,S014,3,3212.7,963.81,9638.1,8674.29,2802.4,8407.2,267.09,3.08,Mada,E-commerce,Beauty,65018,3212.7,C02789,P0158,S014
T065019,2024-10-29,C02845,P0260,S012,1,366.45,18.32,366.45,348.13,293.26,293.26,54.87,15.76,Mada,Store,Sports,65019,366.45,C02845,P0260,S012
T065020,2025-02-28,C00609,P0423,S002,6,4297.83,2578.7,25786.98,23208.28,2810.62,16863.72,6344.56,27.34,Mada,Store,Beauty,65020,4297.83,C00609,P0423,S002
T065021,2024-01-17,C00906,P0073,S006,2,2533.93,760.18,5067.86,4307.68,1656.7,3313.4,994.28,23.08,Apple Pay,E-commerce,Electronics,65021,2533.93,C00906,P0073,S006
T065022,2025-05-30,C02249,UNKNOWN,S008,2,3329.11,665.82,6658.22,5992.4,2583.18,5166.36,826.04,13.78,Mada,Store,,65022,3329.11,C02249,P9990,S008
T065023,2025-05-18,C02130,P0114,S020,1,3080.61,0.0,3080.61,3080.61,2705.45,2705.45,375.16,12.18,Apple Pay,Store,Home & Living,65023,3080.61,C02130,P0114,S020
T065024,2024-02-10,C03129,P0031,S005,5,882.12,0.0,4410.6,4410.6,733.89,3669.45,741.15,16.8,Mada,Store,Home Appliances,65024,882.12,C03129,P0031,S005
T065025,2025-10-07,C02956,P0319,S018,3,949.05,0.0,2847.15,2847.15,618.56,1855.68,991.47,34.82,Card,E-commerce,Electronics,65025,949.05,C02956,P0319,S018
T065026,2024-05-31,C01651,P0184,S009,4,3249.49,0.0,12997.96,12997.96,2126.8,8507.2,4490.76,34.55,Apple Pay,Store,Home Appliances,65026,3249.49,C01651,P0184,S009
T065027,2024-02-23,C02026,P0123,S016,2,2099.88,419.98,4199.76,3779.78,1715.86,3431.72,348.06,9.21,Mada,Store,Home & Living,65027,2099.88,C02026,P0123,S016
T065028,2025-12-12,C04675,P0291,S011,3,1432.08,214.81,4296.24,4081.43,1188.61,3565.83,515.6,12.63,Card,E-commerce,Fashion,65028,1432.08,C04675,P0291,S011
T065029,2024-12-12,C01574,P0132,S010,7,3282.82,2297.97,22979.74,20681.77,2358.31,16508.17,4173.6,20.18,Apple Pay,E-commerce,Grocery,65029,3282.82,C01574,P0132,S010
T065030,2025-09-30,C03863,P0139,S004,2,858.68,0.0,1717.36,1717.36,735.63,1471.26,246.1,14.33,Apple Pay,E-commerce,Beauty,65030,858.68,C03863,P0139,S004
T065031,2024-09-21,C01108,P0455,S003,3,3756.26,0.0,11268.78,11268.78,2880.28,8640.84,2627.94,23.32,Mada,Store,Sports,65031,3756.26,C01108,P0455,S003
T065032,2025-12-22,C03992,P0412,S009,8,1332.1,0.0,10656.8,10656.8,853.52,6828.16,3828.64,35.93,Mada,Store,Beauty,65032,1332.1,C03992,P0412,S009
T065034,2024-01-02,C00036,P0091,S002,3,530.83,159.25,1592.49,1433.24,400.52,1201.56,231.68,16.16,Card,Store,Grocery,65034,530.83,C00036,P0091,S002
T065035,2024-08-01,C03003,P0324,UNKNOWN,3,3317.1,497.56,9951.3,9453.74,2355.82,7067.46,2386.28,25.24,Mada,E-commerce,Electronics,65035,3317.1,C03003,P0324,S907
T065036,2025-02-07,C03461,P0313,S014,2,3032.43,0.0,6064.86,6064.86,1977.81,3955.62,2109.24,34.78,STC Pay,E-commerce,Sports,65036,3032.43,C03461,P0313,S014
T065037,2024-08-17,C01830,P0285,S008,2,4097.76,0.0,8195.52,8195.52,2647.28,5294.56,2900.96,35.4,Mada,E-commerce,Home Appliances,65037,4097.76,C01830,P0285,S008
T065038,2025-11-14,C01845,P0415,S010,3,3178.86,0.0,9536.58,9536.58,2456.0,7368.0,2168.58,22.74,Cash,Store,Grocery,65038,3178.86,C01845,P0415,S010
T065039,2024-09-25,C00673,P0344,S005,1,1587.0,238.05,1587.0,1348.95,1024.27,1024.27,324.68,24.07,Cash,Store,Home & Living,65039,1587.0,C00673,P0344,S005
T065040,2024-04-22,C04133,P0205,S012,2,625.21,62.52,1250.42,1187.9,463.01,926.02,261.88,22.05,Mada,Store,Home Appliances,65040,625.21,C04133,P0205,S012
T065041,2024-05-27,C02961,P0413,S005,2,3910.48,391.05,7820.96,7429.91,2759.79,5519.58,1910.33,25.71,Apple Pay,Store,Grocery,65041,3910.48,C02961,P0413,S005
T065042,2024-05-13,C04915,P0055,S019,2,1355.99,135.6,2711.98,2576.38,1123.07,2246.14,330.24,12.82,Card,Store,Sports,65042,1355.99,C04915,P0055,S019
T065043,2025-10-16,C00094,P0261,S010,1,843.49,126.52,843.49,716.97,731.56,731.56,-14.59,-2.03,Card,E-commerce,Home & Living,65043,843.49,C00094,P0261,S010
T065044,2024-07-18,C00934,P0180,S016,3,1626.91,0.0,4880.73,4880.73,1164.0,3492.0,1388.73,28.45,Apple Pay,Store,Grocery,65044,1626.91,C00934,P0180,S016
T065045,2025-07-29,C03937,P0024,S011,3,2188.94,0.0,6566.82,6566.82,1950.12,5850.36,716.46,10.91,Card,Store,Electronics,65045,2188.94,C03937,P0024,S011
T065046,2025-05-24,C04548,P0323,S014,5,399.68,0.0,1998.4,1998.4,258.74,1293.7,704.7,35.26,Cash,Store,Home & Living,65046,399.68,C04548,P0323,S014
T065047,2025-08-28,C01155,P0150,S011,3,3701.75,555.26,11105.25,10549.99,2687.72,8063.16,2486.83,23.57,Card,E-commerce,Grocery,65047,3701.75,C01155,P0150,S011
T065048,2024-06-12,C00282,P0368,S020,4,1654.66,330.93,6618.64,6287.71,1177.9,4711.6,1576.11,25.07,Card,E-commerce,Home Appliances,65048,1654.66,C00282,P0368,S020
T065049,2024-05-10,C03999,P0446,S011,5,3161.68,0.0,15808.4,15808.4,2217.55,11087.75,4720.65,29.86,Cash,Store,Beauty,65049,3161.68,C03999,P0446,S011
T065050,2024-12-12,C02359,P0114,S013,2,3044.03,0.0,6088.06,6088.06,2705.45,5410.9,677.16,11.12,Apple Pay,Store,Home & Living,65050,3044.03,C02359,P0114,S013
T065051,2024-08-09,C03703,P0128,S002,4,2369.93,473.99,9479.72,9005.73,1826.4,7305.6,1700.13,18.88,Card,Store,Electronics,65051,2369.93,C03703,P0128,S002
T065052,2024-05-02,C04723,P0308,S004,2,2685.14,537.03,5370.28,4833.25,1857.62,3715.24,1118.01,23.13,STC Pay,E-commerce,Beauty,65052,2685.14,C04723,P0308,S004
T065053,2025-04-08,C04397,P0279,S019,2,4251.08,0.0,8502.16,8502.16,2685.55,5371.1,3131.06,36.83,STC Pay,E-commerce,Home Appliances,65053,4251.08,C04397,P0279,S019
T065054,2024-02-09,C04142,P0091,S012,2,524.59,0.0,1049.18,1049.18,400.52,801.04,248.14,23.65,Apple Pay,Store,Grocery,65054,524.59,C04142,P0091,S012
T065055,2025-02-25,C02837,P0015,S005,4,3067.12,0.0,12268.48,12268.48,1919.92,7679.68,4588.8,37.4,Card,Store,Home Appliances,65055,3067.12,C02837,P0015,S005
T065056,2024-02-14,C04080,P0106,S009,2,2641.03,0.0,5282.06,5282.06,2121.15,4242.3,1039.76,19.68,Mada,Store,Grocery,65056,2641.03,C04080,P0106,S009
T065057,2024-07-08,C01663,P0205,S014,3,624.15,0.0,1872.45,1872.45,463.01,1389.03,483.42,25.82,Card,E-commerce,Home Appliances,65057,624.15,C01663,P0205,S014
T065058,2025-12-25,C03978,P0008,S008,6,706.31,0.0,4237.86,4237.86,604.03,3624.18,613.68,14.48,Apple Pay,E-commerce,Sports,65058,706.31,C03978,P0008,S008
T065059,2024-07-28,C02135,P0194,S011,3,4236.06,1906.23,12708.18,10801.95,2769.05,8307.15,2494.8,23.1,Card,E-commerce,Sports,65059,4236.06,C02135,P0194,S011
T065060,2025-09-08,C01906,P0371,S015,2,3467.88,693.58,6935.76,6242.18,2592.73,5185.46,1056.72,16.93,Card,Store,Fashion,65060,3467.88,C01906,P0371,S015
T065061,2025-08-29,C02591,P0292,S004,2,785.09,157.02,1570.18,1413.16,537.79,1075.58,337.58,23.89,Card,Store,Home Appliances,65061,785.09,C02591,P0292,S004
T065062,2025-07-31,C01972,P0353,S017,1,4214.87,0.0,4214.87,4214.87,2919.83,2919.83,1295.04,30.73,Card,Store,Electronics,65062,4214.87,C01972,P0353,S017
T065063,2024-01-24,C03153,P0030,S018,2,3866.3,0.0,7732.6,7732.6,2930.31,5860.62,1871.98,24.21,Card,E-commerce,Grocery,65063,3866.3,C03153,P0030,S018
T065064,2025-01-16,C04400,P0052,S012,4,2845.68,1138.27,11382.72,10244.45,1942.41,7769.64,2474.81,24.16,Cash,Store,Electronics,65064,2845.68,C04400,P0052,S012
T065065,2025-05-08,C04375,P0319,S014,5,882.24,220.56,4411.2,4190.64,618.56,3092.8,1097.84,26.2,Mada,Store,Electronics,65065,882.24,C04375,P0319,S014
T065066,2024-12-02,C01018,P0065,S011,2,164.43,16.44,328.86,312.42,127.11,254.22,58.2,18.63,Card,Store,Electronics,65066,164.43,C01018,P0065,S011
T065067,2025-05-14,C04221,P0403,S014,6,2640.93,792.28,15845.58,15053.3,1695.64,10173.84,4879.46,32.41,Cash,E-commerce,Home & Living,65067,2640.93,C04221,P0403,S014
T065068,2025-04-29,C04872,P0189,S014,4,2154.85,0.0,8619.4,8619.4,1637.32,6549.28,2070.12,24.02,Mada,Store,Grocery,65068,2154.85,C04872,P0189,S014
T065069,2025-10-03,C02374,P0367,S011,1,1429.3,142.93,1429.3,1286.37,998.58,998.58,287.79,22.37,Mada,Store,Home & Living,65069,1429.3,C02374,P0367,S011
T065070,2025-06-21,C00482,P0427,S011,4,379.98,76.0,1519.92,1443.92,242.4,969.6,474.32,32.85,Card,E-commerce,Grocery,65070,379.98,C00482,P0427,S011
T065071,2024-02-13,C03385,P0315,S001,3,2068.39,310.26,6205.17,5894.91,1721.3,5163.9,731.01,12.4,Mada,Store,Grocery,65071,2068.39,C03385,P0315,S001
T065072,2025-05-27,C02493,P0457,S011,6,2703.39,0.0,16220.34,16220.34,1755.62,10533.72,5686.62,35.06,Cash,E-commerce,Electronics,65072,2703.39,C02493,P0457,S011
T065073,2025-10-03,C01007,P0485,S010,5,3570.14,0.0,17850.7,17850.7,2478.89,12394.45,5456.25,30.57,Mada,E-commerce,Home Appliances,65073,3570.14,C01007,P0485,S010
T065074,2024-08-12,C01661,P0158,S012,5,3356.31,0.0,16781.55,16781.55,2802.4,14012.0,2769.55,16.5,Card,E-commerce,Beauty,65074,3356.31,C01661,P0158,S012
T065075,2025-02-17,C02288,P0103,S006,1,632.69,63.27,632.69,569.42,456.88,456.88,112.54,19.76,Cash,E-commerce,Grocery,65075,632.69,C02288,P0103,S006
T065076,2025-06-29,C00823,P0465,S007,6,613.67,0.0,3682.02,3682.02,412.55,2475.3,1206.72,32.77,Card,Store,Beauty,65076,613.67,C00823,P0465,S007
T065077,2024-12-12,C04722,P0151,S011,3,3434.74,0.0,10304.22,10304.22,2604.3,7812.9,2491.32,24.18,Mada,Store,Sports,65077,3434.74,C04722,P0151,S011
T065078,2024-04-16,C03435,P0370,S009,4,2876.4,0.0,11505.6,11505.6,1934.88,7739.52,3766.08,32.73,Card,E-commerce,Electronics,65078,2876.4,C03435,P0370,S009
T065079,2024-07-17,C02257,P0308,S014,1,2663.38,266.34,2663.38,2397.04,1857.62,1857.62,539.42,22.5,Apple Pay,Store,Beauty,65079,2663.38,C02257,P0308,S014
T065080,2024-12-24,C02409,P0495,S020,3,2110.6,0.0,6331.8,6331.8,1316.84,3950.52,2381.28,37.61,Mada,Store,Home Appliances,65080,2110.6,C02409,P0495,S020
T065081,2024-09-14,C03356,P0227,S012,3,3027.3,454.1,9081.9,8627.8,2055.89,6167.67,2460.13,28.51,Mada,Store,Beauty,65081,3027.3,C03356,P0227,S012
T065082,2024-03-04,C03672,P0089,S005,2,181.66,36.33,363.32,326.99,136.78,273.56,53.43,16.34,Card,Store,Grocery,65082,181.66,C03672,P0089,S005
T065083,2025-08-28,C04056,P0135,S011,3,2160.87,0.0,6482.61,6482.61,1651.39,4954.17,1528.44,23.58,Card,Store,Grocery,65083,2160.87,C04056,P0135,S011
T065084,2025-01-21,C00119,P0294,S015,1,224.92,0.0,224.92,224.92,192.6,192.6,32.32,14.37,Mada,Store,Fashion,65084,224.92,C00119,P0294,S015
T065085,2025-01-17,C04814,P0384,S019,2,3104.23,310.42,6208.46,5898.04,1906.79,3813.58,2084.46,35.34,Cash,Store,Beauty,65085,3104.23,C04814,P0384,S019
T065086,2025-03-25,C03854,P0274,S008,4,3558.02,0.0,14232.08,14232.08,2583.18,10332.72,3899.36,27.4,Mada,E-commerce,Fashion,65086,3558.02,C03854,P0274,S008
T065087,2024-06-06,C02931,P0235,S003,4,4079.63,0.0,16318.52,16318.52,2748.23,10992.92,5325.6,32.64,Apple Pay,Store,Fashion,65087,4079.63,C02931,P0235,S003
T065088,2024-04-10,C03071,P0353,S015,5,4121.03,1030.26,20605.15,19574.89,2919.83,14599.15,4975.74,25.42,Mada,E-commerce,Electronics,65088,4121.03,C03071,P0353,S015
T065089,2025-04-21,C01404,P0037,S001,3,2415.44,362.32,7246.32,6884.0,1942.61,5827.83,1056.17,15.34,Card,Store,Electronics,65089,2415.44,C01404,P0037,S001
T065090,2025-11-05,C03436,P0240,S007,6,2944.6,2650.14,17667.6,15017.46,2190.0,13140.0,1877.46,12.5,Mada,Store,Fashion,65090,2944.6,C03436,P0240,S007
T065091,2025-09-25,C03093,P0330,S004,9,1524.6,0.0,13721.4,13721.4,1221.72,10995.48,2725.92,19.87,STC Pay,E-commerce,Electronics,65091,1524.6,C03093,P0330,S004
T065092,2024-08-17,C04676,P0439,S020,4,1049.88,629.93,4199.52,3569.59,745.56,2982.24,587.35,16.45,Apple Pay,E-commerce,Electronics,65092,1049.88,C04676,P0439,S020
T065093,2025-10-23,C01380,P0092,S012,3,2898.67,869.6,8696.01,7826.41,2045.94,6137.82,1688.59,21.58,Apple Pay,Store,Home Appliances,65093,2898.67,C01380,P0092,S012
T065094,2024-09-07,C04757,P0356,S003,2,2757.65,551.53,5515.3,4963.77,2197.87,4395.74,568.03,11.44,STC Pay,E-commerce,Grocery,65094,2757.65,C04757,P0356,S003
T065095,2024-08-16,C02500,P0217,S013,1,1516.42,0.0,1516.42,1516.42,1231.05,1231.05,285.37,18.82,Apple Pay,E-commerce,Home Appliances,65095,1516.42,C02500,P0217,S013
T065096,2025-08-16,C01207,P0105,S007,2,2904.02,0.0,5808.04,5808.04,2265.07,4530.14,1277.9,22.0,Card,Store,Home Appliances,65096,2904.02,C01207,P0105,S007
T065097,2025-05-02,C02167,P0389,S019,3,2850.58,427.59,8551.74,8124.15,2304.64,6913.92,1210.23,14.9,STC Pay,Store,Fashion,65097,2850.58,C02167,P0389,S019
T065098,2025-09-12,C04279,P0456,S016,3,544.82,326.89,1634.46,1307.57,393.2,1179.6,127.97,9.79,STC Pay,E-commerce,Grocery,65098,544.82,C04279,P0456,S016
T065099,2025-07-19,C04934,P0495,S003,3,2098.34,314.75,6295.02,5980.27,1316.84,3950.52,2029.75,33.94,Card,Store,Home Appliances,65099,2098.34,C04934,P0495,S003
T065100,2025-04-26,C00506,P0228,S004,1,1771.63,177.16,1771.63,1594.47,1504.31,1504.31,90.16,5.65,Mada,Store,Home & Living,65100,1771.63,C00506,P0228,S004
T065101,2025-11-30,C01846,P0055,S010,3,1322.38,595.07,3967.14,3372.07,1123.07,3369.21,2.86,0.08,Card,Store,Sports,65101,1322.38,C01846,P0055,S010
T065102,2025-05-07,C02626,P0174,S003,4,2513.65,1508.19,10054.6,8546.41,2170.36,8681.44,-135.03,-1.58,Cash,Store,Electronics,65102,2513.65,C02626,P0174,S003
T065103,2024-04-22,C04915,P0090,S013,2,3381.94,0.0,6763.88,6763.88,2256.83,4513.66,2250.22,33.27,Mada,Store,Electronics,65103,3381.94,C04915,P0090,S013
T065104,2025-07-03,C04387,P0494,S015,4,913.23,0.0,3652.92,3652.92,692.11,2768.44,884.48,24.21,Card,Store,Fashion,65104,913.23,C04387,P0494,S015
T065105,2024-10-12,C01409,P0228,S014,1,1752.13,0.0,1752.13,1752.13,1504.31,1504.31,247.82,14.14,Card,Store,Home & Living,65105,1752.13,C01409,P0228,S014
T065106,2025-01-20,C02427,P0066,S012,2,132.68,0.0,265.36,265.36,110.89,221.78,43.58,16.42,Mada,Store,Home & Living,65106,132.68,C02427,P0066,S012
T065107,2024-01-20,C00773,P0033,S011,3,1125.56,0.0,3376.68,3376.68,741.64,2224.92,1151.76,34.11,Apple Pay,Store,Beauty,65107,1125.56,C00773,P0033,S011
T065108,2025-04-08,C01797,P0424,S001,4,2328.95,931.58,9315.8,8384.22,1815.61,7262.44,1121.78,13.38,STC Pay,Store,Home Appliances,65108,2328.95,C01797,P0424,S001
T065109,2025-08-02,C01553,P0083,S011,4,1725.57,0.0,6902.28,6902.28,1176.75,4707.0,2195.28,31.81,Mada,Store,Home & Living,65109,1725.57,C01553,P0083,S011
T065110,2025-12-17,C03191,P0415,S011,2,3341.05,0.0,6682.1,6682.1,2456.0,4912.0,1770.1,26.49,Card,Store,Grocery,65110,3341.05,C03191,P0415,S011
T065111,2024-07-24,C02435,P0311,S006,8,2317.64,1854.11,18541.12,16687.01,1778.99,14231.92,2455.09,14.71,Cash,E-commerce,Home & Living,65111,2317.64,C02435,P0311,S006
T065112,2025-06-04,C03748,P0017,S002,4,3237.18,647.44,12948.72,12301.28,2317.48,9269.92,3031.36,24.64,Card,Store,Home Appliances,65112,3237.18,C03748,P0017,S002
T065113,2025-02-01,C00708,P0005,S018,1,798.17,0.0,798.17,798.17,563.06,563.06,235.11,29.46,Mada,Store,Electronics,65113,798.17,C00708,P0005,S018
T065114,2025-05-20,C04774,P0339,S020,2,1647.44,0.0,3294.88,3294.88,1322.75,2645.5,649.38,19.71,Card,Store,Home Appliances,65114,1647.44,C04774,P0339,S020
T065115,2024-09-22,C02834,P0499,S002,2,3482.15,0.0,6964.3,6964.3,2870.71,5741.42,1222.88,17.56,Card,E-commerce,Home & Living,65115,3482.15,C02834,P0499,S002
T065116,2024-07-17,C04618,P0069,S007,2,2421.11,242.11,4842.22,4600.11,1631.09,3262.18,1337.93,29.08,Cash,Store,Home Appliances,65116,2421.11,C04618,P0069,S007
T065117,2024-11-08,C02546,P0408,S020,4,1163.46,698.08,4653.84,3955.76,786.0,3144.0,811.76,20.52,Mada,Store,Home & Living,65117,1163.46,C02546,P0408,S020
T065118,2024-01-06,C03927,P0218,S004,2,325.96,65.19,651.92,586.73,274.82,549.64,37.09,6.32,Cash,Store,Grocery,65118,325.96,C03927,P0218,S004
T065119,2024-09-25,C03238,P0154,S009,2,3017.02,1206.81,6034.04,4827.23,2043.72,4087.44,739.79,15.33,Cash,Store,Grocery,65119,3017.02,C03238,P0154,S009
T065120,2025-07-24,C01550,P0377,S020,2,1831.96,0.0,3663.92,3663.92,1447.97,2895.94,767.98,20.96,Cash,Store,Sports,65120,1831.96,C01550,P0377,S020
T065121,2025-01-14,C03932,P0421,S013,3,2309.9,346.48,6929.7,6583.22,2005.59,6016.77,566.45,8.6,Mada,E-commerce,Fashion,65121,2309.9,C03932,P0421,S013
T065122,2024-04-29,C01792,P0360,S009,5,2778.2,1389.1,13891.0,12501.9,1809.82,9049.1,3452.8,27.62,Mada,Store,Sports,65122,2778.2,C01792,P0360,S009
T065123,2025-06-21,C01727,P0464,S020,3,2951.4,885.42,8854.2,7968.78,2264.5,6793.5,1175.28,14.75,Card,Store,Beauty,65123,2951.4,C01727,P0464,S020
T065124,2025-06-27,C02193,P0470,S017,1,3477.94,173.9,3477.94,3304.04,2230.3,2230.3,1073.74,32.5,Card,Store,Sports,65124,3477.94,C02193,P0470,S017
T065125,2025-03-26,C02136,P0098,S014,2,3714.28,0.0,7428.56,7428.56,2378.91,4757.82,2670.74,35.95,Mada,Store,Home & Living,65125,3714.28,C02136,P0098,S014
T065126,2025-01-29,C03623,P0470,S008,1,3540.49,177.02,3540.49,3363.47,2230.3,2230.3,1133.17,33.69,Cash,Store,Sports,65126,3540.49,C03623,P0470,S008
T065127,2025-03-17,C02962,P0296,S012,4,2365.65,946.26,9462.6,8516.34,1791.3,7165.2,1351.14,15.87,Cash,E-commerce,Electronics,65127,2365.65,C02962,P0296,S012
T065128,2024-06-05,C03618,P0156,S016,4,2221.52,888.61,8886.08,7997.47,1702.09,6808.36,1189.11,14.87,Mada,E-commerce,Sports,65128,2221.52,C03618,P0156,S016
T065129,2024-05-09,C02518,P0018,S013,2,1673.98,334.8,3347.96,3013.16,1329.22,2658.44,354.72,11.77,Apple Pay,Store,Fashion,65129,1673.98,C02518,P0018,S013
T065130,2024-08-22,C00699,P0418,S014,1,3031.82,0.0,3031.82,3031.82,1930.1,1930.1,1101.72,36.34,STC Pay,Store,Grocery,65130,3031.82,C00699,P0418,S014
T065131,2025-03-27,C02923,P0325,S017,3,2034.43,0.0,6103.29,6103.29,1327.05,3981.15,2122.14,34.77,Card,E-commerce,Fashion,65131,2034.43,C02923,P0325,S017
T065132,2024-02-18,C01039,P0157,S016,3,2782.41,417.36,8347.23,7929.87,1944.83,5834.49,2095.38,26.42,Card,Store,Home Appliances,65132,2782.41,C01039,P0157,S016
T065133,2025-01-03,C03432,P0498,S006,2,2188.54,218.85,4377.08,4158.23,1838.47,3676.94,481.29,11.57,STC Pay,Store,Fashion,65133,2188.54,C03432,P0498,S006
T065134,2025-02-08,C00930,P0019,S019,3,2313.06,0.0,6939.18,6939.18,1535.54,4606.62,2332.56,33.61,Cash,Store,Home Appliances,65134,2313.06,C00930,P0019,S019
T065135,2025-06-12,C04822,P0102,S008,4,2564.44,0.0,10257.76,10257.76,2108.89,8435.56,1822.2,17.76,STC Pay,Store,Home Appliances,65135,2564.44,C04822,P0102,S008
T065136,2024-04-18,C03853,P0438,S010,2,421.82,0.0,843.64,843.64,312.29,624.58,219.06,25.97,Apple Pay,Store,Home & Living,65136,421.82,C03853,P0438,S010
T065137,2025-12-17,C04663,P0169,S017,1,3908.06,195.4,3908.06,3712.66,2970.08,2970.08,742.58,20.0,Card,Store,Home Appliances,65137,3908.06,C04663,P0169,S017
T065138,2024-04-05,C00300,P0130,S003,4,2452.06,0.0,9808.24,9808.24,1570.52,6282.08,3526.16,35.95,Mada,Store,Home Appliances,65138,2452.06,C00300,P0130,S003
T065139,2025-05-13,C01716,P0220,S003,3,1578.62,236.79,4735.86,4499.07,1020.88,3062.64,1436.43,31.93,STC Pay,E-commerce,Electronics,65139,1578.62,C01716,P0220,S003
T065140,2025-07-07,C02390,P0419,S014,2,2262.78,226.28,4525.56,4299.28,1826.99,3653.98,645.3,15.01,Mada,Store,Home & Living,65140,2262.78,C02390,P0419,S014
T065141,2025-11-18,UNKNOWN,P0174,S013,2,2551.94,255.19,5103.88,4848.69,2170.36,4340.72,507.97,10.48,Card,Store,Electronics,65141,2551.94,,P0174,S013
T065142,2024-04-25,C00871,P0146,S002,5,613.16,0.0,3065.8,3065.8,487.79,2438.95,626.85,20.45,STC Pay,Store,Home & Living,65142,613.16,C00871,P0146,S002
T065143,2024-12-16,C00187,P0236,S007,4,1995.9,399.18,7983.6,7584.42,1438.63,5754.52,1829.9,24.13,STC Pay,Store,Fashion,65143,1995.9,C00187,P0236,S007
T065144,2025-11-01,C00740,P0201,S020,1,1879.44,0.0,1879.44,1879.44,1407.79,1407.79,471.65,25.1,Apple Pay,Store,Beauty,65144,1879.44,C00740,P0201,S020
T065145,2025-09-29,C04512,P0330,S008,4,1516.72,606.69,6066.88,5460.19,1221.72,4886.88,573.31,10.5,Apple Pay,Store,Electronics,65145,1516.72,C04512,P0330,S008
T065146,2025-01-19,C02576,P0152,S012,6,1349.06,0.0,8094.36,8094.36,1144.31,6865.86,1228.5,15.18,Cash,Store,Grocery,65146,1349.06,C02576,P0152,S012
T065147,2024-12-13,C02584,P0238,S001,1,2123.7,318.55,2123.7,1805.15,1793.33,1793.33,11.82,0.65,Cash,E-commerce,Sports,65147,2123.7,C02584,P0238,S001
T065149,2025-09-19,C03434,P0153,S002,4,1156.28,693.77,4625.12,3931.35,995.94,3983.76,-52.41,-1.33,Card,Store,Grocery,65149,1156.28,C03434,P0153,S002
T065150,2025-05-17,C00504,P0055,S020,5,1278.24,0.0,6391.2,6391.2,1123.07,5615.35,775.85,12.14,Card,Store,Sports,65150,1278.24,C00504,P0055,S020
T065151,2025-08-03,C03221,P0448,S001,5,378.79,0.0,1893.95,1893.95,334.0,1670.0,223.95,11.82,Card,Store,Electronics,65151,378.79,C03221,P0448,S001
T065152,2025-05-27,C03561,P0469,S015,4,653.03,0.0,2612.12,2612.12,497.01,1988.04,624.08,23.89,STC Pay,Store,Sports,65152,653.03,C03561,P0469,S015
